DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
117743	32	16	32	303284	0	57313	48003

118460	816	16	816	303302	0	57314	48004
118604	78	16	78	303509	0	57312	48002
118619	47	16	47	303077	0	57311	48001
118740	188	15	187	303473	0	57313	48003
119239	532	16	533	303491	0	57312	48002

119391	219	16	219	303392	0	57314	48004
119452	94	15	93	302987	0	57313	48003
119549	31	16	32	303185	0	57311	48001
120066	617	15	616	303383	0	57312	48002

120283	250	15	250	303050	0	57311	48001
120359	109	16	110	302888	0	57314	48004
120591	266	15	265	303383	0	57313	48003
120900	343	16	344	302726	0	57312	48002
120944	110	15	109	303401	0	57314	48004

121026	48	16	49	303131	0	57311	48001
121596	675	16	675	303284	0	57312	48002
121629	62	16	62	303140	0	57311	48001
121728	32	15	31	303320	0	57313	48003
121846	218	16	219	303140	0	57314	48004

122309	563	16	563	303401	0	57311	48001
122432	156	16	156	303401	0	57314	48004
122579	47	16	47	302708	0	57313	48003
122623	78	16	78	302960	0	57312	48002

123199	676	16	676	303491	0	57313	48003
123305	172	16	172	303365	0	57311	48001
123381	110	16	110	303698	0	57314	48004
123589	141	15	140	303356	0	57312	48002

123645	156	16	157	303239	0	57313	48003
124185	674	15	673	303527	0	57313	48003
124425	140	16	141	302879	0	57312	48002
124439	47	16	47	303446	0	57311	48001
124437	31	16	31	303491	0	57314	48004

125129	860	15	859	303572	1	57313	48003
125197	0	31	16	303824	0	57311	48001
125276	47	15	31	303356	0	57312	48002
125303	93	16	94	303662	0	57314	48004

125861	658	15	657	303590	0	57311	48001
125966	171	16	172	303338	0	57313	48003
126061	63	15	62	303446	1	57314	48004
126129	0	31	16	303356	0	57312	48002

126678	750	16	735	303176	0	57314	48004
126807	62	16	62	303446	0	57312	48002
126786	79	15	78	303545	0	57313	48003
127064	312	16	313	303698	0	57312	48002
127180	16	15	15	303617	0	57311	48001

127494	546	16	547	303518	0	57312	48002
127793	266	16	266	303248	0	57313	48003
127874	47	16	47	303644	0	57314	48004

128157	250	16	250	303761	0	57311	48001
128520	596	16	596	303365	0	57312	48002
128757	172	15	171	303464	0	57314	48004
128739	15	16	16	303473	0	57313	48003

129327	520	16	520	303365	0	57311	48001

129958	831	16	831	303338	0	57313	48003
130022	31	16	31	303293	0	57314	48004
130002	47	16	47	303158	0	57312	48002
130227	125	16	125	303113	0	57311	48001

130900	875	16	875	303500	0	57313	48003
130885	16	15	15	303032	0	57312	48002
130966	15	16	16	303221	0	57314	48004
131110	110	15	109	303797	0	57311	48001

131626	750	15	750	303293	0	57312	48002
131834	174	15	174	303473	0	57313	48003
131915	15	16	16	303644	0	57311	48001
131991	110	15	109	303338	0	57314	48004

132417	625	15	625	303446	0	57312	48002
132766	250	15	250	303401	0	57311	48001
132765	31	15	31	303581	1	57314	48004
132732	0	31	16	303014	0	57313	48003

133409	844	15	828	303617	1	57312	48002
133476	0	31	16	303194	0	57314	48004
133571	62	16	47	303347	0	57311	48001
133754	250	16	250	303545	0	57313	48003
134079	391	15	390	303374	0	57311	48001
134154	109	16	110	302744	0	57314	48004

134730	609	16	609	303059	0	57313	48003
134885	188	16	188	302798	1	57312	48002
134818	0	31	15	302915	0	57314	48004
134915	64	16	49	303653	0	57311	48001

135317	469	16	469	303581	0	57313	48003
135675	391	16	391	303041	0	57312	48002
135780	172	16	172	303167	0	57314	48004

136020	206	16	206	303284	1	57311	48001
135952	0	31	15	303617	0	57313	48003
136264	344	16	329	303698	0	57312	48002
136726	562	16	562	302780	0	57313	48003

136817	125	16	125	303212	0	57312	48002
136950	32	15	31	303221	0	57311	48001
136977	62	16	63	303104	0	57314	48004
137738	860	16	860	303041	0	57311	48001
137653	16	16	16	303077	1	57312	48002

137687	0	31	15	302771	0	57313	48003
137861	141	0	110	303167	0	57314	48004
138276	515	16	531	302798	0	57311	48001
138571	328	16	328	303122	0	57314	48004

138601	63	16	63	302924	0	57313	48003
139006	438	16	438	302807	0	57312	48002
139140	235	15	234	303527	0	57313	48003
139254	46	16	47	303041	0	57311	48001
139345	125	16	125	303176	0	57314	48004

139968	689	15	688	303248	0	57312	48002
139948	47	15	47	303266	0	57314	48004
140012	31	15	31	303176	0	57311	48001
140211	265	16	266	303302	0	57313	48003

140549	438	16	438	303104	0	57314	48004
140865	250	16	250	302636	0	57312	48002
140847	16	16	16	303365	0	57311	48001
140936	156	16	156	303419	0	57313	48003

141701	797	16	797	303167	0	57312	48002
141731	63	15	62	302771	0	57311	48001
141679	15	16	16	303122	0	57313	48003
141727	16	16	16	302627	0	57314	48004

142342	781	16	781	302762	0	57313	48003
142489	47	16	47	302816	0	57312	48002
142534	78	16	78	303527	0	57311	48001
142610	110	15	109	303311	0	57314	48004

143245	703	15	703	303176	0	57312	48002
143286	140	16	141	302708	0	57313	48003
143352	32	15	31	303131	0	57314	48004
143463	78	15	78	303104	0	57311	48001

144036	672	15	672	303104	0	57312	48002
144125	156	16	157	303086	0	57314	48004
144190	31	16	31	302888	0	57311	48001
144467	344	16	344	303293	0	57313	48003

144839	406	16	406	302870	0	57312	48002
144915	110	15	109	303176	0	57311	48001
144976	93	16	94	302771	0	57314	48004
145567	625	16	625	303365	0	57313	48003

145561	94	16	94	303113	0	57314	48004
145641	47	16	47	303545	0	57311	48001
145736	62	16	62	303410	0	57312	48002
146261	625	17	626	302924	0	57313	48003

146589	360	15	358	303014	0	57312	48002
146540	19	12	16	303545	0	57314	48004
146665	90	16	94	303176	0	57311	48001
146957	360	15	359	303158	0	57313	48003
147050	125	15	125	303572	0	57312	48002

147514	531	16	532	303365	0	57314	48004
147641	94	15	93	303473	0	57311	48001
147649	109	16	110	303446	0	57312	48002
147980	297	16	297	303266	0	57313	48003

148352	438	15	437	303257	1	57311	48001
148319	0	31	16	303482	0	57314	48004
148522	269	16	254	303752	0	57312	48002
148868	314	15	313	303572	0	57313	48003
149049	281	16	282	303284	1	57314	48004
149083	0	31	15	303824	0	57311	48001

149671	688	15	672	303851	0	57312	48002
149730	93	16	94	303563	0	57311	48001
149744	47	16	47	303527	0	57314	48004
149860	16	16	16	302987	0	57313	48003

150289	662	16	662	303230	0	57314	48004
150561	172	16	172	303230	0	57313	48003
150715	188	15	187	303554	0	57312	48002
150776	94	15	94	303527	0	57311	48001

151177	468	16	469	303698	0	57313	48003
151359	282	15	281	303383	0	57314	48004
151518	93	16	94	303455	0	57312	48002

151801	315	15	314	303482	0	57311	48001
151965	265	16	266	303248	0	57312	48002
152015	16	15	15	303212	0	57313	48003
152523	609	16	610	302987	0	57314	48004
152519	63	15	62	303293	0	57312	48002

152712	93	16	94	303689	0	57311	48001
152943	297	16	297	302987	0	57313	48003
153314	438	16	438	303167	0	57311	48001
153359	78	16	78	303338	0	57314	48004

153511	219	16	219	303302	0	57312	48002
153841	297	16	297	303077	0	57313	48003
154115	375	16	375	302933	0	57314	48004
154212	62	16	62	302987	0	57311	48001

154334	222	16	222	303149	0	57312	48002
154602	235	15	234	303023	0	57313	48003
155054	551	16	552	303113	0	57314	48004
155181	94	15	93	303113	0	57311	48001

155252	172	15	172	303023	0	57312	48002
155411	125	15	125	303140	0	57313	48003
61655	78	15	78	287993	0	57310	48000
61998	375	15	375	288650	0	57310	48000
62262	297	15	297	288866	0	57310	48000

62446	218	16	219	288695	0	57310	48000
62650	237	16	237	288371	0	57310	48000
62850	234	16	234	288110	0	57310	48000
63035	219	16	219	288182	0	57310	48000

63224	222	15	221	288011	0	57310	48000
63428	237	16	238	287840	0	57310	48000
63630	236	15	235	287345	0	57310	48000
63819	220	15	220	286967	0	57310	48000
64005	220	16	221	286472	0	57310	48000

64205	234	16	234	286337	0	57310	48000
64407	235	15	234	286040	0	57310	48000
64644	269	16	270	285941	0	57310	48000
64828	219	16	219	285689	0	57310	48000

65030	235	15	234	285392	0	57310	48000
65215	218	16	219	284789	0	57310	48000
65417	236	16	236	285203	0	57310	48000
65605	221	15	220	284663	0	57310	48000
65806	234	16	235	285131	0	57310	48000

66006	234	16	234	285239	0	57310	48000
66192	219	16	219	284987	0	57310	48000
66378	219	16	219	284897	0	57310	48000
66581	237	16	237	285014	0	57310	48000

66767	219	15	218	284969	0	57310	48000
66971	237	15	237	285320	0	57310	48000
67156	219	15	219	285194	0	57310	48000
67357	234	15	234	285392	0	57310	48000
67543	219	15	219	285608	0	57310	48000

67743	234	16	235	285212	0	57310	48000
67945	235	15	234	285608	0	57310	48000
68125	218	16	219	285842	0	57310	48000
68320	224	15	223	285923	0	57310	48000

68521	234	16	235	285527	0	57310	48000
68710	222	16	222	285410	0	57310	48000
68894	219	16	219	285797	0	57310	48000
69096	235	15	234	286031	0	57310	48000
69281	218	16	219	285698	0	57310	48000

69483	235	15	234	285545	0	57310	48000
69684	234	16	235	285977	0	57310	48000
69872	221	15	220	285653	0	57310	48000
70056	218	16	219	286103	0	57310	48000

70258	235	15	234	286202	0	57310	48000
70459	234	16	235	286346	0	57310	48000
70644	219	15	218	285752	0	57310	48000
70833	222	16	223	285797	0	57310	48000

71037	237	15	236	284870	0	57310	48000
71222	219	16	220	284420	0	57310	48000
71408	219	15	218	283421	0	57310	48000
71609	234	16	235	283124	0	57310	48000
71794	219	16	219	282818	0	57310	48000

71996	235	16	235	282782	0	57310	48000
72182	219	16	219	282764	0	57310	48000
72370	222	15	221	283115	0	57310	48000
72558	220	16	221	283097	0	57310	48000

72760	236	16	236	283331	0	57310	48000
72946	220	16	220	283493	0	57310	48000
73133	220	15	219	283700	0	57310	48000
73334	234	16	235	284204	0	57310	48000
73521	222	16	222	284681	0	57310	48000

73711	222	15	221	284618	0	57310	48000
73912	234	16	235	284978	0	57310	48000
74097	219	16	219	285590	0	57310	48000
74299	235	15	234	285860	0	57310	48000
74500	234	16	235	285545	0	57310	48000

74685	219	15	218	286301	0	57310	48000
74886	234	16	235	286427	0	57310	48000
75071	219	15	218	286202	0	57310	48000
115271	234	16	235	286841	0	57310	48000

115459	221	16	221	286625	0	57310	48000
115662	235	15	234	286931	0	57310	48000
115846	218	16	219	287210	0	57310	48000
116048	235	15	234	287255	0	57310	48000
116249	234	16	235	287561	0	57310	48000

116450	235	15	234	287957	0	57310	48000
116636	219	15	219	288245	0	57310	48000
116825	222	16	223	288623	0	57310	48000
117028	237	16	237	288785	0	57310	48000

117231	235	15	234	288947	0	57310	48000
117415	218	16	219	289550	0	57310	48000
117615	235	15	234	289919	0	57310	48000
117816	234	16	235	290378	0	57310	48000

118003	219	15	218	290540	0	57310	48000
118202	234	16	235	290702	0	57310	48000
118404	235	15	234	290927	0	57310	48000
118606	234	16	235	291071	0	57310	48000
118805	234	16	234	291089	0	57310	48000

118991	219	16	219	291035	0	57310	48000
119193	235	15	234	291926	0	57310	48000
119393	234	16	235	291773	0	57310	48000
119595	234	16	234	292133	0	57310	48000

119796	235	15	234	291908	0	57310	48000
119997	234	16	235	291917	0	57310	48000
120198	234	16	234	292700	0	57310	48000
120400	235	15	234	293744	0	57310	48000

120616	250	16	251	295085	0	57310	48000
120896	313	15	312	296120	0	57310	48000
121128	265	16	266	297875	0	57310	48000
121344	250	16	250	299081	0	57310	48000

121546	235	15	234	301124	0	57310	48000
121763	250	15	250	302753	0	57310	48000
121963	234	16	235	305066	0	57310	48000
122164	234	16	234	308351	0	57310	48000

122381	250	16	250	312212	0	57310	48000
122601	255	16	255	316352	0	57310	48000
122836	268	16	268	320186	0	57310	48000
123054	250	16	250	324182	0	57310	48000

123286	266	15	265	327269	0	57310	48000
123503	250	15	250	328718	0	57310	48000
123736	265	16	266	328664	0	57310	48000
123967	266	15	265	327053	0	57310	48000

124184	250	15	250	326756	0	57310	48000
124416	265	16	266	327179	0	57310	48000
124648	266	0	250	329186	0	57310	48000
124870	255	16	271	332633	0	57310	48000

125103	266	15	265	336521	0	57310	48000
125337	268	16	269	341723	0	57310	48000
125587	284	16	284	348059	0	57310	48000
125837	282	15	281	354053	0	57310	48000

126087	285	16	286	359480	0	57310	48000
126340	285	14	283	364808	0	57310	48000
126602	295	16	297	368903	0	57310	48000

126865	297	16	297	373547	0	57310	48000
