DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
8421	32	15	31	125445	0
8313	125	15	125	123924	0
8371	125	15	125	124698	0
8619	15	32	32	124626	1
8435	16	47	31	124302	0
8246	344	15	312	124410	0
8461	15	32	32	124113	1

8377	16	47	31	124968	0
8791	47	31	31	125193	0
8552	328	16	313	124608	0
8402	16	31	31	124842	0
8663	62	0	31	125301	0
8713	16	15	31	125004	0
8311	265	32	282	124662	0
8455	110	15	93	124788	0
8704	15	32	32	124104	1
8653	16	47	31	124950	0

8132	312	16	281	124770	0
8544	47	32	63	124761	0
8458	47	16	31	124329	0
8308	49	29	62	125238	0
5882	374	0	345	124437	0
8196	47	15	62	124545	0
8577	15	32	32	124860	1
8627	16	47	31	124239	0
8556	63	15	31	124509	0
6214	125	15	125	124950	0
6130	15	31	31	124014	0

5972	110	15	94	124734	0
5882	109	31	125	125166	0
5843	94	31	94	124716	0
5670	94	31	94	124914	0
5530	93	32	94	124518	0
5505	110	15	93	124446	0
5465	93	16	94	124356	0
5159	94	16	94	124509	0
5203	110	0	94	125031	0
5162	93	32	125	125238	0

5223	94	0	62	125058	0
4999	109	32	141	125157	0
5060	94	0	62	125148	0
5137	110	15	125	125040	0
4962	93	16	94	125058	0
4957	94	16	94	125031	0
4899	109	32	125	124752	0
4860	94	31	93	124446	0
4820	94	0	63	125499	0
4819	99	15	114	125355	0

4662	109	31	125	124815	0
4488	94	31	94	125211	0
4431	109	16	94	124743	0
4458	94	16	94	125121	0
4486	94	15	93	124032	0
4528	109	0	94	124266	0
4555	94	31	125	124743	0
4597	109	16	94	124860	0
4392	94	16	94	124662	0
4354	95	15	94	124356	0

3976	422	31	438	124716	0
3901	125	31	125	124653	1
4049	15	47	31	124293	0
4826	110	0	63	124158	0
4840	47	15	62	124995	0
3965	125	15	125	124887	0
4029	31	15	31	124653	0
3860	31	16	32	124860	0
4009	16	31	31	124059	0

4120	344	0	313	124707	0
3901	15	16	31	125238	1
4118	16	31	31	124419	1
4232	15	47	31	124770	0
3793	360	31	344	125184	1
4274	15	47	31	124860	2
3690	16	63	32	124824	1
3906	16	78	31	125229	0
3250	345	16	283	124752	1
3734	16	31	31	125094	1
3682	15	47	31	125355	0
3496	47	31	31	124914	0

3372	344	0	313	125481	0
2823	16	15	31	124887	1
3037	15	31	31	125274	0
2918	47	16	32	124788	0
2170	220	15	219	125706	0
2953	15	32	32	125040	1
2268	16	47	31	125517	0
2195	94	15	62	125220	0
2089	94	17	96	125229	0
1934	111	31	125	124392	0
1729	94	0	63	125031	0

1755	93	0	93	125436	0
1797	110	15	125	125400	0
1526	94	15	94	124878	0
1568	109	16	110	125229	0
1533	98	16	98	124968	0
1493	94	15	93	125463	0

983	390	32	407	124995	0
1581	32	31	31	125463	1
1297	15	47	31	125148	0
1032	235	31	219	125418	1
1380	15	47	31	124896	0
1276	63	15	31	125634	0
2224	15	32	32	125058	0
1170	313	31	312	125445	0
2567	62	0	31	125031	0
1483	16	16	32	125364	0
1096	47	0	31	124689	0
957	62	32	94	125391	0

1159	235	16	219	126021	0
865	172	0	156	125895	0
1242	78	16	94	126021	0
407	31	16	31	125526	0
387	47	0	31	125616	0
1135	16	15	31	126057	0
244	140	32	157	125373	0
256	79	15	62	124824	0
160	171	0	156	125193	0

143	250	32	282	126102	0
142	266	16	250	125922	0
133	391	31	406	125634	0
193	93	0	62	125409	0
236	110	16	126	125688	0
145	109	0	93	125337	0

155	110	15	125	125346	0
218	97	16	98	125157	0
208	189	16	189	125355	0
149	109	31	124	125589	0
315	31	32	32	125085	0
192	111	16	95	125643	0
161	235	31	250	125481	0
154	93	32	94	125760	0

135	250	0	218	125760	0
195	94	31	125	125706	0
224	125	31	125	125598	0
312	156	32	157	125724	0
139	94	0	62	125598	0
189	250	32	282	124977	0

280	157	31	156	125463	0
374	62	0	31	125391	0
300	94	31	125	125076	0
423	187	0	156	125193	0
403	47	16	63	126336	0
285	16	31	31	125373	0
160	109	16	94	125832	0
138	110	0	94	125364	0
126	156	0	156	125382	0

129	235	16	251	125859	0
137	141	0	125	125967	0
135	265	16	281	125679	0
131	96	16	96	126192	0
140	110	0	94	125301	0

170	562	31	593	125076	0
272	205	16	190	125571	0
255	16	31	31	125328	0
131	140	16	125	126147	0
