DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
153	83	18	91	352614	0
162	77	7	66	353109	0
177	48	7	48	352704	0
195	51	22	66	353073	0
176	47	26	51	352596	0
186	44	8	26	353478	0
173	87	12	91	353649	0
192	53	7	48	353730	0
299	7	23	23	353955	0
195	95	22	94	354378	0
191	29	14	21	352803	1
266	8	33	27	354081	0
123	58	21	46	352569	0
127	38	7	24	353127	0
99	72	22	87	352542	0
108	109	8	95	351750	0

124	49	6	47	351822	0
169	78	19	91	351597	0
144	42	4	27	351615	0
162	51	24	71	351039	0
112	83	6	65	353730	0
134	55	18	67	353487	0
135	34	6	22	353433	0
132	64	13	71	353235	0
153	55	5	47	353649	0
116	62	9	66	352533	0
130	49	6	46	352398	0
87	57	17	68	356529	0
98	77	10	70	360660	0
86	54	21	65	354936	0
133	80	8	67	352497	0
137	38	17	47	347655	0
138	67	16	66	336972	0

144	40	22	46	334605	0
161	83	9	70	326784	0
203	9	24	24	331365	0
121	51	21	48	318819	0
122	36	7	22	317145	0
