DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
10	24	21	43	1085787	0
8	30	12	21	1095012	0
12	36	18	42	1086624	0
8	29	10	21	1090953	0
5	30	1	21	1098738	0
8	36	7	42	1098315	0
5	30	20	43	1098324	0
7	36	5	21	1104390	0
4	30	17	42	1107342	0
1	30	10	23	1108098	0
2	36	17	43	1117782	0
11	42	18	43	1114524	0
-3	18	21	21	1121976	0

10	48	15	42	1115919	0
13	36	21	42	1125657	0
10	30	13	22	1108827	0
6	30	5	22	1099314	0
3	30	17	42	1088802	0
7	36	3	22	1081755	0
2	30	16	43	1086291	0
6	36	2	22	1084671	0
2	30	14	42	1081539	0
4	36	21	43	1080216	0
9	48	16	43	1068795	1
-2	12	25	21	1058436	0
12	48	20	43	1041435	0
9	30	12	22	1025685	0
12	36	19	43	1001196	0
9	30	11	22	992763	0
5	30	3	22	983223	0
9	36	8	41	984114	0
4	29	21	42	983835	0
1	30	13	22	985068	0
4	36	20	43	985662	0
1	30	11	21	990054	0
9	42	12	43	989442	0
0	24	10	22	988317	0
8	42	11	43	988290	0
11	36	18	43	989568	0
8	30	9	21	989973	0
4	30	1	22	987984	0
7	36	7	42	986553	0
4	30	20	43	991461	0
-1	30	11	21	993117	0

3	36	18	43	991218	0
0	30	9	21	991767	0
1	35	16	42	996753	0
9	42	16	42	997626	0
13	36	2	22	1000740	0
7	30	15	43	995574	0
4	29	7	21	1001073	0
8	36	13	42	1006005	0
4	30	5	22	1001316	0
1	30	17	42	1003665	0
4	36	3	22	1003080	0
0	30	15	42	1004871	0
-3	30	7	22	995925	0
0	36	13	42	993369	0
-4	30	4	21	997500	0
11	48	19	63	1000011	0
14	36	4	21	999912	0
9	30	16	42	994278	0
7	30	7	21	996384	0
9	36	14	43	995844	0
5	30	5	21	1001154	0
2	29	18	42	998175	0
0	30	11	23	995610	0
1	36	17	42	990363	0
4	36	3	22	984261	0
-2	30	18	45	992631	0
-3	30	9	21	1004241	0
13	48	4	43	1001163	0
10	30	17	43	1016796	0
11	36	2	21	1013313	0

8	30	15	43	1013880	0
5	30	6	21	1036326	0
6	36	13	43	1051014	0
3	30	4	21	1069410	0
0	30	16	42	1089183	0
2	36	2	22	1093566	0
-1	30	14	42	1100460	0
-4	30	5	21	1102197	0
10	48	21	64	1108686	0
13	36	6	21	1100586	0
10	30	17	41	1111728	0
6	29	10	22	1119045	0
8	36	17	43	1104969	0
5	30	8	21	1103196	0
7	36	14	42	1106598	0
3	30	6	22	1107696	0
1	30	19	43	1101216	0
-3	30	10	21	1104276	0
0	36	17	43	1109055	0
-3	30	8	21	1104780	0
11	48	3	43	1098372	0
8	30	15	42	1106229	0
11	36	20	41	1104321	0
7	29	13	22	1111557	0
3	30	5	22	1107507	0
6	36	12	43	1110450	0
2	30	3	21	1106841	0
4	35	11	43	1108857	0
1	30	3	22	1105365	0

16	48	18	63	1095456	0
12	30	11	23	1095222	0
15	36	18	43	1083351	0
10	30	11	23	1092162	0
7	30	3	22	1084998	0
11	36	9	42	1091406	0
7	30	1	22	1089255	0
4	30	14	43	1083981	0
7	36	21	43	1084998	0
3	30	12	21	1083684	0
-1	30	3	21	1085340	0
3	36	9	42	1083027	0
-1	30	21	42	1089390	0
13	48	14	41	1087617	0
11	30	5	21	1086960	0
12	35	13	43	1088814	0
9	30	6	23	1090263	0
6	30	18	42	1090650	0
8	36	3	21	1092801	0
5	30	15	42	1083315	0
2	30	6	21	1084629	0
4	36	12	42	1095933	0
1	30	3	21	1089021	0
-2	30	16	43	1087770	0
11	47	11	42	1092000	0
14	36	17	42	1089435	0
11	30	10	23	1090776	0
7	30	2	22	1097679	0
4	30	14	42	1095105	0
6	35	1	22	1095789	0
2	29	14	42	1087401	0

-2	30	5	21	1102683	0
1	36	15	46	1097094	0
14	48	10	43	1097454	0
18	36	17	43	1097238	0
14	30	9	22	1100397	0
11	30	21	42	1089561	0
8	30	13	22	1100361	0
11	36	20	43	1105437	0
7	30	10	20	1108623	0
4	29	3	22	1101630	0
7	36	10	43	1109640	0
2	30	1	21	1096689	0
6	36	7	42	1101045	0
3	30	20	43	1107687	0
16	48	15	43	1106067	0
13	30	7	22	1100532	0
10	30	19	42	1101342	0
12	36	4	21	1097769	0
9	30	17	43	1098759	0
7	30	8	21	1108974	0
8	36	14	42	1101477	0
6	30	6	22	1105797	0
2	30	19	43	1099047	0
4	36	4	21	1104753	0
0	29	16	41	1096743	0
-2	30	7	21	1100919	0
-1	36	14	43	1108020	0
14	48	8	42	1107210	0
12	30	20	42	1101918	0
7	30	12	22	1104528	0

10	36	19	43	1106157	0
7	30	11	22	1101846	0
3	30	2	21	1098084	0
6	36	8	42	1098768	0
3	30	21	43	1102656	0
-1	30	12	21	1104087	0
-4	30	3	21	1096104	0
-1	36	9	42	1106985	0
13	48	4	43	1101252	0
9	29	17	42	1102971	0
13	36	2	21	1098624	0
8	30	15	43	1104780	0
6	30	6	21	1101486	0
3	30	19	43	1100757	0
5	36	4	21	1102161	0
1	30	16	42	1109361	0
4	36	2	22	1090965	0
0	30	15	43	1099551	0
-3	30	8	23	1094583	0
1	36	14	42	1095834	0
14	48	8	42	1098939	0
11	30	20	42	1107462	0
8	30	13	23	1097247	0
10	36	18	41	1098282	0
6	29	18	29	1097328	0
4	30	9	21	1094457	0
4	35	18	44	1093179	0
2	30	10	22	1096491	0
-2	30	1	21	1104114	0
0	36	7	42	1104204	0

-3	30	20	43	1108893	0
12	48	18	46	1093521	0
8	30	10	22	1104168	0
35	60	13	63	1105923	1
9	6	29	22	1095519	0
4	30	20	21	1096482	0
7	36	5	21	1098021	0
4	30	18	43	1105275	0
6	36	4	22	1102998	0
3	30	17	43	1099254	0
0	30	8	21	1114752	0
13	47	3	42	1103916	0
10	30	16	43	1103646	0
13	36	2	22	1103169	0
9	30	15	43	1108254	0
6	30	6	21	1101486	0
9	36	12	42	1098354	0
6	30	4	22	1103673	0
2	30	16	42	1103178	0
5	36	1	21	1096293	0
1	30	14	43	1102170	0
4	36	21	43	1103007	0
1	30	12	21	1097832	0
14	48	8	44	1100253	0
11	29	20	41	1109109	0
9	30	12	22	1099524	0
11	36	18	42	1113141	0
8	30	9	21	1101513	0
5	30	1	22	1099884	0
6	36	9	44	1099713	0
3	30	1	22	1110936	0

6	36	7	42	1094808	0
0	29	20	42	1097742	0
-2	30	12	22	1095825	0
-5	30	4	22	1095096	0
13	53	15	64	1105752	0
11	30	8	23	1105482	0
8	30	20	42	1101648	0
10	36	6	22	1105203	0
7	30	19	43	1103961	0
3	29	10	20	1101756	0
5	36	16	42	1099011	0
3	30	7	21	1105041	0
0	30	20	43	1098435	0
2	36	5	21	1096374	0
10	42	6	43	1106274	0
-5	18	10	22	1100964	0
9	48	5	43	1103304	0
6	30	17	42	1092324	0
9	36	2	21	1104969	0
6	31	14	43	1102620	0
3	30	6	22	1099551	0
6	36	11	41	1103376	0
1	29	4	22	1095906	0
-2	30	17	43	1100613	0
0	36	3	22	1104690	0
9	42	3	42	1103007	0
11	36	11	44	1108389	0
9	30	2	21	1108353	0
11	36	9	43	1092153	0
8	30	1	22	1096779	0

5	30	14	43	1099992	0
7	36	20	42	1099947	0
4	30	12	22	1092441	0
7	36	19	43	1115004	0
3	30	11	22	1121331	0
0	30	3	22	1110792	0
-3	30	15	42	1093854	0
-1	36	21	42	1072974	0
14	48	16	43	1063686	0
11	30	8	22	1074432	0
7	30	20	42	1062831	0
10	36	5	21	1041132	0
7	30	18	43	1024626	0
2	28	10	20	1015257	0
5	36	16	42	1017552	0
3	30	8	22	1010487	0
-2	30	20	42	1005501	0
1	36	5	21	1001838	0
-2	30	17	42	1002315	0
12	48	12	43	1013259	0
9	30	3	21	993630	0
7	30	15	42	1007706	0
8	36	1	22	1010820	0
5	30	13	42	1007967	0
2	30	5	22	1003854	0
4	36	11	42	1004196	0
0	30	3	22	996771	0
4	36	9	42	1006788	0
-1	30	1	22	1008066	0
-4	30	12	41	1017858	0

-1	35	20	43	1026264	0
12	48	14	42	1055991	0
10	30	6	22	1072929	0
7	30	18	42	1083729	0
9	36	3	21	1084089	0
6	30	16	43	1095195	0
9	36	2	22	1107372	0
4	30	14	42	1114248	0
2	30	5	21	1115454	0
-1	30	17	42	1109712	0
0	36	3	22	1112484	0
15	48	19	64	1102386	0
12	30	11	22	1114401	0
8	30	2	21	1102926	0
11	36	8	42	1109892	0
9	30	20	42	1101450	0
4	29	12	21	1098534	0
7	36	18	42	1101000	0
4	30	9	21	1097526	0
0	31	1	23	1095870	0
2	36	7	42	1089219	0
0	30	19	42	1095564	0
14	48	13	42	1091514	0
11	30	5	22	1098930	0
8	30	18	43	1095816	0
10	36	4	22	1091685	0
7	30	16	42	1089705	0
10	36	1	21	1091010	0
6	30	14	43	1092522	0
8	36	19	41	1092693	0

5	29	12	22	1089894	0
1	30	4	22	1094484	0
5	36	11	43	1092216	0
1	30	3	22	1085187	0
9	42	4	43	1088598	0
6	30	17	43	1084215	0
9	36	3	22	1082370	0
11	36	10	43	1082793	0
9	30	1	21	1087563	0
13	48	16	63	1080813	0
23	36	2	22	1073343	0
21	30	15	43	1081101	0
6	18	18	21	1076664	0
3	30	9	21	1079976	0
-2	29	1	21	1079202	0
-3	30	13	42	1080768	0
10	48	8	43	1087050	0
12	36	14	42	1078203	0
10	30	5	21	1081767	0
6	30	18	43	1089948	0
9	36	3	21	1086114	0
6	30	15	42	1079400	0
1	30	6	21	1081596	0
4	36	13	43	1092333	0
2	30	4	21	1083180	0
-2	30	15	41	1083279	0
1	35	2	22	1078563	0
-2	30	15	43	1087041	0
11	48	11	44	1078338	0
9	30	3	22	1097481	0

5	30	15	42	1087365	0
6	36	1	22	1083783	0
5	30	13	42	1086915	0
7	36	19	42	1091577	0
