DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
95	40	10	42	332274	0
108	46	6	42	333786	0
120	45	2	41	335424	0
127	41	3	42	337575	0
141	46	19	62	340338	0
154	47	13	41	342777	0
161	40	13	40	344289	0
108	47	9	43	342696	0
114	39	11	41	340329	0
98	51	1	41	334281	0
67	36	7	42	331662	0

86	52	16	61	330357	0
87	35	2	21	331482	0
104	50	14	62	334416	0
105	35	20	41	338799	0
101	29	12	21	344424	0
111	45	8	41	348393	0
114	35	15	42	350382	0
110	29	7	21	349662	0
127	50	19	62	347394	0
122	29	10	20	344091	0
159	70	2	62	341994	0
166	41	3	42	340869	0
146	45	21	63	338529	0
164	51	11	41	339150	0
166	40	12	41	338619	0
171	68	7	63	335703	0
184	46	4	43	334326	0
199	49	17	62	332562	0
196	30	8	21	331293	0
225	63	7	62	330528	0
227	34	13	40	329313	0
210	51	4	42	328350	0
207	30	16	42	328053	0

220	79	20	83	327882	0
215	29	12	21	328287	0
238	57	15	60	328377	0
238	33	3	21	328044	0
390	18	6	21	328053	0
235	79	10	83	327873	0
237	34	18	42	327711	0
220	51	8	41	327108	0
199	45	4	41	325749	0
210	46	0	42	325083	0
484	6	16	22	328233	0
235	51	6	41	324606	0
242	40	7	41	324795	0
253	45	3	41	325218	0
267	46	19	62	325731	0
268	34	6	21	325452	0
278	44	3	41	325173	0
290	45	19	61	324696	0
295	39	1	21	324777	0
302	41	2	42	324705	0
316	47	16	61	324768	0
316	33	4	21	325434	0
340	58	8	62	325596	0
341	34	15	41	325731	0

