DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
40	28	3	27	343325	0	52391	48004
55	48	3	48	342596	0	52391	48004
49	26	4	27	342947	0	52390	48003
45	30	4	30	342569	0	52391	48004
59	47	5	48	342965	0	52391	48004
50	25	4	24	342893	0	52390	48003
45	28	6	30	342839	0	52391	48004
63	51	2	47	343127	0	52391	48004
51	22	2	22	342839	0	52390	48003
50	32	6	36	342416	0	52391	48004
44	26	4	24	342830	0	52390	48003
40	30	3	29	343172	0	52390	48003
48	41	2	40	342902	0	52391	48004
62	48	1	47	342839	0	52390	48003
53	24	4	27	343010	0	52389	48002
47	29	4	29	342920	0	52391	48004
39	26	2	24	342857	0	52390	48003
39	32	4	34	343181	0	52390	48003

46	41	2	39	342803	0	52391	48004
38	24	2	24	342857	0	52390	48003
37	32	6	36	343280	0	52390	48003
47	44	1	39	343541	0	52391	48004
44	30	6	35	343190	0	52390	48003
42	31	3	28	343091	0	52391	48004
50	42	2	41	342821	0	52391	48004
41	25	1	24	343775	0	52390	48003
53	44	1	44	343352	0	52391	48004
57	37	4	40	343775	0	52390	48003
57	34	3	33	343685	0	52391	48004
54	30	1	28	343523	0	52390	48003
51	31	3	33	343955	0	52391	48004
41	24	3	24	343982	0	52390	48003
41	33	3	33	343865	0	52391	48004
51	42	1	40	343811	0	52391	48004
43	26	3	28	344243	0	52390	48003
47	37	1	35	344225	0	52391	48004
54	40	6	45	343964	0	52391	48004
45	26	3	23	344117	0	52390	48003
50	37	1	35	343748	0	52391	48004
53	37	5	41	343856	0	52391	48004
46	27	2	24	343649	0	52390	48003
49	35	2	35	343541	0	52391	48004
58	43	3	44	343757	0	52391	48004
46	21	5	23	343676	0	52390	48003
51	39	5	39	344108	0	52391	48004
49	32	2	29	343595	0	52391	48004
42	25	6	29	343730	0	52390	48003
41	32	3	29	343568	0	52391	48004

46	40	2	39	343757	0	52391	48004
43	28	2	28	343703	0	52390	48003
43	33	4	35	343874	0	52391	48004
49	40	5	41	343424	0	52391	48004
38	22	6	23	343298	0	52390	48003
42	38	1	33	343334	0	52391	48004
43	35	6	40	343172	0	52391	48004
53	44	2	40	343613	0	52391	48004
49	27	5	30	343460	0	52390	48003
48	34	1	30	343559	0	52391	48004
53	38	4	41	343748	0	52391	48004
45	25	1	22	343244	0	52390	48003
49	38	3	40	343208	0	52391	48004
48	33	3	33	343064	0	52391	48004
40	24	3	24	342893	0	52390	48003
42	35	4	36	343172	0	52390	48003
46	39	4	39	342839	0	52391	48004
45	31	1	28	343352	0	52390	48003
40	29	1	29	343199	0	52390	48003
47	40	6	45	342668	0	52391	48004
40	26	4	24	343073	0	52390	48003
37	32	2	30	342497	0	52390	48003
43	38	5	41	342614	0	52391	48004
57	47	3	45	342623	0	52390	48003
51	29	3	29	343055	0	52389	48002
48	28	4	29	342794	0	52391	48004
39	24	4	24	343163	0	52390	48003
39	35	3	34	342758	0	52390	48003
42	36	1	34	342650	0	52391	48004
56	47	1	47	342866	0	52390	48003

50	28	5	32	342623	0	52389	48002
49	32	2	29	342551	0	52391	48004
62	46	4	48	342542	0	52390	48003
55	27	1	24	342578	0	52389	48002
52	30	1	30	342821	0	52391	48004
48	29	6	34	342578	0	52390	48003
49	35	5	34	342911	0	52390	48003
52	36	3	34	342695	0	52391	48004
43	24	2	23	342749	0	52390	48003
48	39	2	39	342704	0	52389	48002
47	32	5	35	342857	0	52391	48004
38	25	3	23	342236	0	52390	48003
33	28	3	28	342695	0	52390	48003
44	44	3	44	342443	0	52391	48004
52	41	4	42	343415	0	52390	48003
48	31	1	28	343145	0	52389	48002
42	26	3	28	342560	0	52391	48004
53	44	5	46	342767	0	52390	48003
47	28	5	28	342632	0	52389	48002
43	29	5	29	342857	0	52391	48004
52	42	5	42	342830	0	52390	48003
44	26	2	23	342965	0	52389	48002
43	32	5	35	342767	0	52391	48004
51	41	6	42	343001	0	52390	48003
47	30	3	27	342983	0	52389	48002
43	30	1	28	343514	0	52391	48004
49	38	3	40	342821	0	52391	48004
44	29	2	28	343154	0	52390	48003
39	30	5	33	343235	0	52390	48003
53	45	2	42	343757	0	52391	48004

46	26	5	29	343883	0	52390	48003
47	34	6	35	343748	0	52391	48004
49	37	4	35	343892	0	52391	48004
40	24	4	24	344459	0	52390	48003
38	32	6	34	344306	0	52391	48004
50	44	4	42	344594	0	52391	48004
39	23	5	24	344567	0	52390	48003
41	35	3	33	344828	0	52391	48004
48	40	2	39	344918	0	52391	48004
54	40	1	39	345107	0	52391	48004
52	31	5	35	344873	0	52390	48003
49	30	4	29	344765	0	52391	48004
46	31	1	28	344477	0	52390	48003
46	33	2	34	344360	0	52391	48004
51	37	4	39	344378	0	52390	48003
38	22	4	22	345062	0	52389	48002
43	38	5	39	344603	0	52391	48004
52	42	2	39	344810	0	52391	48004
43	25	1	24	344603	0	52390	48003
40	30	6	35	344576	0	52391	48004
