UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
02.53.15.076	4	20.979020979021	56.9479000999001	46.538034406664	139.44	0.699999988079071	0.3	0	1000
02.53.16.086	4	20.979020979021	56.9443756243756	159.804159229864	59.62	0.699999988079071	0.25	0	1000
02.53.17.096	4	23.976023976024	65.2734305694306	57.9598967275284	81.23	0.699999988079071	0.2	0	1000
02.53.18.105	4	24	64.980144	69.9805620421253	94.93	0.699999988079071	0.15	0	1000
02.53.19.115	4	20.979020979021	55.7647552447552	155.597062206972	102.95	0.699999988079071	0.1	0	1000
02.53.20.126	4	22.977022977023	62.2517082917083	192.715373439812	116.88	0.699999988079071	0.05000001	0	1000
02.53.21.135	4	23.976023976024	62.6700659340659	288.633259992199	141.61	0.699999988079071	7.450581E-09	0	1000
02.53.22.144	4	23.9520958083832	61.4818203592814	345.632522230903	203.01	0.699999988079071	0	0	1000
02.53.23.154	4	27.972027972028	70.211028971029	409.807090699324	304.08	0.699999988079071	0	0	1000
02.53.24.164	4	26.9461077844311	67.7294371257485	537.697068768641	417.54	0.699999988079071	0	0	1000
02.53.25.173	4	30	75.89232	496.476695854159	527.22	0.699999988079071	0	0	1000
02.53.26.182	4	30.969030969031	78.0279560439561	1337.15392885787	631.09	0.699999988079071	0.05	0	1000
02.53.27.191	4	23.976023976024	60.7095224775225	631.676741296327	633.28	0.699999988079071	0	0	1000
02.53.28.202	4	30.969030969031	80.1993926073926	507.132916467425	662.24	0.699999988079071	0	0	1000
02.53.29.211	4	33.966033966034	87.975968031968	395.02625065033	646.63	0.699999988079071	0	0	1000
02.53.30.220	4	27.972027972028	72.3878601398602	462.10627901716	607.65	0.699999988079071	0	0	1000
02.53.31.230	4	31	79.215144	407.261527225994	547.52	0.699999988079071	0	0	1000
02.53.32.242	4	30.969030969031	78.0614745254745	705.934066993854	536.9	0.699999988079071	0	0	1000
02.53.33.252	4	27.972027972028	70.893986013986	530.741305107144	552.04	0.699999988079071	0	0	1000
02.53.34.260	4	34.965034965035	88.9345054945055	592.024156948808	508.21	0.699999988079071	0	0	1000
02.53.35.271	4	34.9301397205589	91.6763832335329	187.154852126934	431.53	0.699999988079071	0	0	1000
02.53.36.279	4	31	82.323312	140.405417816424	303.74	0.699999988079071	0	0	1000
02.53.37.291	4	29.940119760479	82.8985149700599	148.835144338605	231.53	0.699999988079071	0	0	1000
02.53.38.301	4	25.974025974026	78.830985014985	307.549903334512	185.52	0.699999988079071	0	0	1000
02.53.39.310	4	25.974025974026	87.950025974026	340.130684892978	224.25	0.699999988079071	0	0	1000
02.53.40.319	4	26.973026973027	90.3941658341658	615.966517297289	343.08	0.699999988079071	0	0	1000
02.53.41.327	4	25.974025974026	85.4205314685315	619.084649236758	438.89	0.699999988079071	0	0	1000
02.53.42.337	4	26.973026973027	88.1293666333666	726.566074965194	590.54	0.699999988079071	0	0	1000
02.53.43.346	4	26	85.065744	832.315204273255	709.75	0.699999988079071	0	0	1000
02.53.44.356	4	24.975024975025	81.8038201798202	1020.70719456875	816.14	0.699999988079071	0.05	0	1000
02.53.45.366	4	24.975024975025	82.2711368631369	1142.55649529287	922.48	0.699999988079071	0.1	0	1000
02.53.46.374	4	24	81.068688	1419.43151419668	1072.55	0.699999988079071	0.15	0	1000
02.53.47.384	4	19.98001998002	67.7547092907093	1671.72457138031	1213.85	0.699999988079071	0.2	0	1000
02.53.48.393	4	22	72.263688	1875.91526732346	1399.23	0.699999988079071	0.25	0	1000
02.53.49.403	4	25.974025974026	83.077042957043	2235.79777715621	1662.36	0.699999988079071	0.3	0	1000
02.53.50.412	4	27.972027972028	85.5547972027972	1951.39737034038	1883.53	0.699999988079071	0.35	0	1000
02.53.51.422	4	26.973026973027	81.5808191808192	2027.79634388426	1995.48	0.699999988079071	0.4	0	1000
02.53.52.431	4	26.973026973027	80.6062657342657	1901.73439918243	2032.55	0.699999988079071	0.45	0	1000
02.53.53.441	4	23.9520958083832	71.190754491018	2020.74161202359	2032.61	0.699999988079071	0.5000001	0	1000
02.53.54.451	4	23.976023976024	71.3830729270729	1649.96114528519	2001.88	0.699999988079071	0.5500001	0	1000
02.53.55.461	4	25.974025974026	78.120983016983	604.023815643983	1766.81	0.699999988079071	0.5000001	0	1000
02.53.56.472	4	22.9540918163673	67.9009341317365	36.1526468446245	1389.87	0.699999988079071	0.45	0	1000
02.53.57.481	4	18.981018981019	56.0706893106893	26.2845437537634	997.08	0.699999988079071	0.4	0	1000
02.53.58.490	4	15.984015984016	47.3158921078921	57.7242802418558	670.2	0.699999988079071	0.35	0	1000
02.53.59.502	4	22.9540918163673	67.9676886227545	38.1031061173507	295.28	0.699999988079071	0.3	0	1000
02.54.00.512	4	15.984015984016	47.5266413586414	39.1300214821875	139.81	0.699999988079071	0.25	0	1000
02.54.01.522	4	20.9580838323353	62.6472574850299	55.6575239552522	50.89	0.699999988079071	0.2	0	1000
02.54.02.533	4	21.978021978022	65.5478601398601	84.2444977670317	54.51	0.699999988079071	0.15	0	1000
02.54.03.542	4	22.977022977023	68.2509410589411	195.177777139268	88.98	0.699999988079071	0.1	0	1000
02.54.04.552	4	24.975024975025	74.5978501498502	255.831321218231	148.5	0.699999988079071	0.05000001	0	1000
02.54.05.562	4	26.9461077844311	81.0630179640719	304.550852876533	225.79	0.699999988079071	7.450581E-09	0	1000
02.54.06.572	4	27	83.071224	429.287877062582	318.18	0.699999988079071	0	0	1000
02.54.07.581	4	28.971028971029	85.7022737262737	467.370333850838	378.29	0.699999988079071	0	0	1000
02.54.08.591	4	25.974025974026	75.5103536463536	338.517367541757	405.35	0.699999988079071	0	0	1000
02.54.09.601	4	27	80.092152	1004.19512332137	507.81	0.699999988079071	0.05	0	1000
02.54.10.611	4	26.973026973027	79.6427172827173	868.971747341614	630.44	0.699999988079071	0	0	1000
02.54.11.629	4	21.978021978022	64.2450989010989	1270.42842330072	718.5	0.699999988079071	0.05	0	1000
