DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
28	20	4	23	258410	0	53728	48003
20	24	4	24	255638	0	53729	48004
37	51	4	51	254441	0	53729	48004
43	39	5	40	253721	0	53729	48004
23	13	4	12	254342	0	53728	48003
20	30	2	28	253856	0	53729	48004
34	48	0	46	251912	0	53729	48004
46	46	7	53	251138	0	53729	48004
27	13	5	11	249680	0	53728	48003
23	30	4	29	249428	0	53729	48004
35	45	4	45	250283	0	53729	48004
48	46	3	45	251264	0	53729	48004
29	16	5	18	250931	0	53728	48003

36	39	5	39	251084	0	53729	48004
33	31	2	28	251066	0	53729	48004
48	49	5	52	250553	0	53729	48004
25	10	2	7	250445	0	53728	48003
21	28	2	28	250418	0	53729	48004
37	50	4	52	249887	0	53729	48004
49	44	0	40	250256	0	53729	48004
26	11	2	13	250067	0	53728	48003
40	47	6	51	250265	0	53729	48004
32	26	3	23	250139	0	53729	48004
55	56	4	57	249806	0	53729	48004
35	14	1	11	249959	0	53728	48003
31	29	1	29	250922	0	53729	48004
41	43	2	44	250688	0	53729	48004
53	46	2	46	250427	0	53729	48004
39	19	5	22	251102	0	53728	48003
34	29	5	29	251282	0	53729	48004
50	49	5	49	251741	0	53729	48004
39	22	1	18	251282	0	53728	48003
28	22	1	22	250769	0	53729	48004
44	51	1	51	250832	0	53729	48004
51	40	5	44	250859	0	53729	48004
37	18	4	17	251615	0	53728	48003
31	28	5	29	252029	0	53729	48004
49	51	4	50	252101	0	53729	48004
26	12	3	11	252398	0	53728	48003
23	28	3	28	253640	0	53729	48004
38	48	1	46	254018	0	53729	48004
50	47	5	51	255377	0	53729	48004
32	14	3	12	256322	0	53728	48003

21	23	4	24	257519	0	53729	48004
32	44	6	46	258509	0	53729	48004
55	57	2	53	259121	0	53729	48004
48	32	5	35	259886	0	53729	48004
37	16	1	12	260453	0	53728	48003
30	27	2	28	260804	0	53729	48004
43	47	2	47	261137	0	53729	48004
26	16	3	17	261704	0	53728	48003
21	29	3	29	262199	0	53729	48004
33	44	4	45	262757	0	53729	48004
49	50	6	52	263351	0	53729	48004
32	18	5	17	264422	0	53728	48003
51	50	5	50	265214	0	53729	48004
49	31	4	30	266285	0	53729	48004
32	17	5	18	266852	0	53728	48003
33	34	5	34	267770	0	53729	48004
61	61	2	58	267878	0	53729	48004
43	16	4	18	267491	0	53728	48003
65	55	1	52	266546	0	53729	48004
47	15	4	18	266096	0	53728	48003
61	48	3	47	266033	0	53729	48004
46	18	2	17	265781	0	53728	48003
59	47	3	48	265169	0	53729	48004
42	16	5	18	265277	0	53728	48003
61	53	3	51	265088	0	53729	48004
45	16	4	17	264800	0	53728	48003
56	45	5	46	264989	0	53729	48004
38	17	6	18	264557	0	53728	48003
54	48	4	46	265016	0	53729	48004

38	16	5	17	264872	0	53728	48003
55	51	5	51	265169	0	53729	48004
39	18	4	17	265205	0	53728	48003
38	31	1	28	265574	0	53729	48004
55	51	2	52	265529	0	53729	48004
35	14	0	12	265412	0	53728	48003
32	30	4	34	264836	0	53729	48004
51	52	0	48	264179	0	53729	48004
29	11	4	15	262955	0	53728	48003
22	28	4	28	262190	0	53729	48004
55	65	2	63	261470	0	53729	48004
39	17	2	17	260534	0	53728	48003
47	41	1	40	260813	0	53729	48004
74	62	3	64	260849	0	53729	48004
58	17	3	17	260975	0	53728	48003
68	44	5	46	261011	0	53729	48004
61	25	3	23	260588	0	53728	48003
67	39	5	41	260129	0	53729	48004
54	21	2	18	259625	0	53728	48003
63	42	4	44	258536	0	53729	48004
46	16	5	17	259193	0	53728	48003
55	43	1	39	258446	0	53729	48004
34	13	4	16	258608	0	53728	48003
47	46	6	48	258500	0	53729	48004
63	50	3	47	258608	0	53729	48004
44	13	2	12	259067	0	53728	48003
46	36	2	36	258824	0	53729	48004
27	15	4	17	259211	0	53728	48003
36	41	2	39	259517	0	53729	48004
46	43	4	45	259526	0	53729	48004
37	26	2	24	259634	0	53728	48003

50	46	1	45	259418	0	53729	48004
91	73	5	77	259481	0	53729	48004
83	26	1	22	259931	0	53728	48003
105	55	3	57	260435	0	53729	48004
84	12	2	11	259481	0	53728	48003
65	15	4	17	260057	0	53727	48002
57	25	2	23	259859	0	53729	48004
44	20	5	23	260939	0	53728	48003
39	29	5	29	261344	0	53729	48004
56	50	2	47	261398	0	53729	48004
40	17	3	18	263234	0	53728	48003
37	31	5	33	263387	0	53729	48004
43	39	1	35	263477	0	53729	48004
31	21	2	22	263657	0	53728	48003
27	30	1	29	263756	0	53729	48004
37	44	3	46	263792	0	53729	48004
48	45	4	46	263225	0	53729	48004
32	16	5	17	264296	0	53728	48003
27	28	1	24	264440	0	53729	48004
40	46	6	51	265556	0	53729	48004
48	42	4	40	266294	0	53729	48004
31	17	4	17	266600	0	53728	48003
29	30	4	30	266492	0	53729	48004
38	44	5	45	266726	0	53729	48004
48	43	4	42	266537	0	53729	48004
33	16	5	17	267590	0	53728	48003
43	44	2	41	267617	0	53729	48004
47	38	4	40	267473	0	53729	48004
29	15	6	17	268526	0	53728	48003
26	31	2	27	269066	0	53729	48004

38	45	2	45	269678	0	53729	48004
50	45	3	46	269561	0	53729	48004
33	18	3	18	270623	0	53728	48003
28	27	5	29	271514	0	53729	48004
43	48	2	45	271874	0	53729	48004
49	41	1	40	272477	0	53729	48004
32	16	3	18	272873	0	53728	48003
28	28	3	28	273125	0	53729	48004
41	47	2	46	273395	0	53729	48004
50	43	5	46	274160	0	53729	48004
35	18	4	17	274529	0	53728	48003
34	32	1	29	274925	0	53729	48004
42	41	6	46	275438	0	53729	48004
57	49	2	45	275312	0	53729	48004
38	15	6	19	275618	0	53728	48003
33	28	6	28	275888	0	53729	48004
45	45	4	43	276572	0	53729	48004
33	21	6	23	276761	0	53728	48003
25	27	3	24	277067	0	53729	48004
35	42	2	41	276923	0	53729	48004
50	49	5	52	277715	0	53729	48004
32	15	1	11	277535	0	53728	48003
34	34	1	34	277652	0	53729	48004
50	50	2	51	278399	0	53729	48004
48	31	5	34	278615	0	53729	48004
32	17	3	15	278480	0	53728	48003
24	27	6	30	278984	0	53729	48004
47	55	1	50	278435	0	53729	48004
52	38	4	41	279065	0	53729	48004
34	16	6	18	278876	0	53728	48003

36	35	4	33	278948	0	53729	48004
47	45	6	47	278921	0	53729	48004
32	18	5	17	279677	0	53728	48003
26	27	2	24	279308	0	53729	48004
37	46	3	47	278759	0	53729	48004
49	45	4	46	279047	0	53729	48004
37	20	2	18	279155	0	53728	48003
31	28	2	28	279299	0	53729	48004
52	54	5	57	279047	0	53729	48004
31	13	3	11	279812	0	53728	48003
31	32	5	34	279929	0	53729	48004
39	42	2	39	279758	0	53729	48004
54	48	3	49	279668	0	53729	48004
36	15	5	17	280028	0	53728	48003
36	34	5	34	280244	0	53729	48004
44	41	4	40	280064	0	53729	48004
28	18	4	18	279542	0	53728	48003
22	27	1	24	280370	0	53729	48004
