DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
4	6	30	21	103287	0

12	41	10	21	102972	0
23	44	11	45	103224	0
36	47	6	42	103485	1
10	6	22	22	103332	0
10	34	9	21	103665	0
20	44	11	46	103989	0
34	47	6	42	104421	0
7	6	21	21	104466	0
8	35	7	21	104655	0
22	47	2	42	104853	0
35	46	19	63	105006	1
7	6	34	21	105357	1
5	31	24	21	105294	0
30	58	8	42	105825	0
29	33	16	41	106005	1
1	6	30	20	106347	0
9	39	12	21	105888	0
28	54	20	62	105852	0
40	45	17	42	105933	1
14	6	32	21	105987	1
9	30	22	20	105861	0
22	46	18	42	105672	0
30	41	19	42	105339	1
7	11	29	21	105609	0
8	34	17	22	105582	0
26	51	7	41	105483	0
33	41	11	45	105771	1
6	6	26	21	105114	0
14	41	7	22	105411	0
20	40	8	41	105186	0

32	45	5	42	105438	0
5	6	20	21	105204	0
7	36	5	21	105303	0
20	46	21	62	105114	0
27	40	2	21	105177	0
-1	6	17	21	104691	0
6	40	18	41	105006	0
25	52	9	43	104736	0
39	48	2	41	104808	0
11	5	18	21	104997	0
7	29	10	21	104691	0
19	47	4	41	104889	0
34	47	19	62	104844	1
6	5	34	20	104790	1
6	34	22	22	105024	0
18	46	17	41	104493	0
26	40	20	43	104619	0
38	47	18	45	104421	1
12	6	33	21	104601	0
15	35	19	21	104331	0
25	45	16	42	104286	0
33	40	18	42	104574	1
11	11	27	20	104925	0
15	39	9	21	104493	0
27	45	7	43	104781	1
0	6	22	21	104790	0
10	44	20	42	104529	0
21	44	18	42	105132	0
32	44	15	41	105186	1
4	6	34	25	104997	0

7	36	19	21	104727	0
14	40	21	42	105150	0
27	47	15	41	105474	0
34	40	17	42	105591	1
6	6	32	21	105294	0
19	46	6	20	105528	0
26	39	8	41	105465	0
39	46	3	41	105087	0
16	12	16	25	105411	0
12	29	8	21	105510	0
23	44	4	40	105222	0
36	47	19	62	106212	1
15	12	28	21	106275	0
21	39	9	20	106446	0
27	40	11	42	106635	0
36	42	11	42	107130	1
9	6	26	21	107625	0
15	40	7	21	108489	0
28	46	2	41	109812	0
35	40	4	42	111540	0
15	14	15	25	113529	0
16	34	2	21	115221	0
23	40	3	41	116724	0
36	47	18	62	118128	1
7	5	36	23	118254	1
9	34	23	21	118614	0
27	52	12	41	118110	0
40	46	8	42	118200	1
13	6	23	21	117984	0
14	35	10	22	117939	0

25	44	8	42	117489	0
34	42	8	42	116994	1
6	6	23	21	117111	0
6	33	12	22	116805	0
18	45	8	41	115905	0
35	51	20	63	114843	1
8	6	35	21	114924	1
4	29	27	21	115050	0
22	52	17	42	115473	0
33	44	15	42	115995	1
10	10	26	21	116967	0
5	29	18	21	118011	0
14	42	18	42	117606	0
28	47	13	42	117957	0
39	45	8	40	117930	1
12	6	24	22	118578	0
19	40	4	20	118767	0
25	40	5	41	118803	0
44	52	19	66	119217	1
16	5	35	21	118776	1
16	34	22	21	118470	0
30	47	16	41	118281	0
41	44	14	42	118236	1
13	7	28	21	118245	0
10	29	20	21	117759	0
23	46	16	42	118326	0
36	47	11	42	118677	1
10	7	25	21	118749	0
13	35	11	21	118434	0
18	40	13	42	118803	0

46	61	16	64	118128	1
19	6	30	20	118002	1
9	24	28	22	117453	0
20	44	5	21	117570	0
41	54	14	63	117525	1
12	5	30	21	117354	1
8	29	22	21	117669	0
21	46	18	42	117705	0
40	53	7	42	117885	1
12	6	22	21	118263	0
4	24	18	20	118623	0
15	45	16	43	119442	0
29	47	11	42	120378	0
41	45	8	42	120432	1
14	7	22	21	121620	0
20	39	3	20	122880	0
34	46	2	45	122655	0
4	5	19	22	122403	0
6	35	6	22	123213	0
14	41	6	41	123051	0
24	44	4	42	123582	0
45	54	12	62	123915	1
17	5	29	22	123654	0
19	36	14	21	123933	0
27	41	18	45	124176	0
40	46	13	41	124662	1
11	5	29	21	124905	0
14	36	14	21	124671	0
27	46	13	45	125661	0
36	44	11	42	126651	1

10	6	25	20	127011	0
12	44	3	22	127695	0
22	35	9	41	127704	0
41	52	20	63	127614	1
14	6	35	21	127659	1
13	33	27	25	127083	0
33	53	15	41	126417	0
36	36	0	21	126624	0
8	6	15	21	127011	0
10	35	1	21	125472	0
26	49	13	61	125454	0
35	43	12	42	124257	1
8	6	28	22	123348	0
16	41	11	24	123006	0
27	45	7	41	122169	0
38	44	4	41	121143	0
10	5	20	21	120729	0
10	35	10	25	120405	0
25	47	5	42	120027	0
34	41	6	42	119469	1
5	6	23	23	119316	0
7	34	10	21	119271	0
25	51	1	42	118443	0
36	46	17	62	119415	1
8	5	36	24	118191	0
20	45	11	20	118443	0
